Transaction_ID,Country,Product,Import_Export,Shipping_Method,Port,Category,Quantity,Value,Date,Customs_Code,Weight,Cluster,Corrected_Port
e4424a8c-222f-478d-831b-6b88f9104cb2,Belize,ball,Export,Air,West Joseph,Toys,5172,2383.11,2023-04-06,338229,2567.56,Port Joseph,Port Joseph
473294c0-fba6-4d3e-beb1-d5cab11b3cea,Netherlands,large,Export,Sea,South Michaelberg,Machinery,3859,9415.94,2023-10-11,313596,4060.01,West Michael,West Michael
56882493-6256-42cb-a5cc-72f7ea53a332,Saint Kitts and Nevis,accept,Export,Sea,South Susan,Machinery,2354,5054.78,2021-05-19,540404,4264.93,Susanfort,Susanfort
243cbb16-4202-4f15-844d-02af4954d927,Singapore,board,Export,Sea,East Pamelashire,Furniture,7334,6621.57,2022-01-19,233519,3973.52,Pamelaview,Pamelaview
5c01fc17-7bdf-4248-8f2d-7aba085f144e,Azerbaijan,how,Export,Land,South Devinland,Machinery,6002,4721.66,2022-10-23,841373,3507.74,South Devinland,South Devinland
b10ef07d-1bc5-406c-a1cc-796062f9752d,United States Virgin Islands,across,Export,Air,Riverashire,Electronics,6362,2239.9,2023-03-08,792987,3556.3,Riverashire,Riverashire
ed5a5170-e1ca-4f82-86ce-63f871f1cf6b,Bangladesh,Mr,Export,Sea,North Kimberly,Clothing,1317,9857.49,2024-03-12,764974,2637.09,West Kimberly,West Kimberly
67e8e1ad-3b6e-4997-bb96-8dffc41637b9,Finland,already,Export,Land,Krystaltown,Clothing,212,9192.18,2023-08-14,665996,3317.75,Krystaltown,Krystaltown
1fd73828-3950-4995-bf1d-c9f70524adfc,Sri Lanka,near,Export,Air,East Mariah,Toys,4913,968.34,2023-01-30,552475,526.62,East Maria,East Maria
28d1e348-7237-49b8-bb3c-134ddfa8e5d4,Pakistan,any,Export,Air,Port Nataliefort,Toys,8915,5194.22,2023-06-21,466357,3559.41,North Natalie,North Natalie
6d9a7caa-7e87-47fd-89c9-13c2f4875a58,Sweden,compare,Export,Land,Maryburgh,Toys,2568,7129.26,2023-04-12,471388,3279.56,Maryburgh,Maryburgh
bfae2260-ac80-411b-8060-953d6edc45d8,Netherlands Antilles,reduce,Export,Air,Deborahchester,Machinery,2666,3964.16,2020-04-05,630828,4927.0,Deborahchester,Deborahchester
dbc6f34e-22ff-47e9-96ee-09bba9165ed1,Mauritius,focus,Export,Air,East Joshuaborough,Machinery,4390,5546.32,2019-12-03,371316,365.8,Joshuaborough,Joshuaborough
4d492f9c-5b90-4e62-9923-7eebd2c57aea,Portugal,next,Export,Sea,Sherimouth,Toys,1798,521.19,2022-07-17,103963,4883.94,Sherimouth,Sherimouth
921ae0e2-7696-488d-8450-bbfaac6479e1,Guinea-Bissau,build,Export,Air,Taylorport,Machinery,5154,6412.28,2022-12-16,559821,118.93,Taylorport,Taylorport
6d91730a-f1e7-4459-b178-6ef985b6f602,Cuba,pass,Export,Air,Teresamouth,Electronics,6997,5412.49,2019-12-27,618807,718.16,Teresamouth,Teresamouth
454d55b9-bd8e-4bca-b7f3-57d16ddd78dc,Syrian Arab Republic,relate,Export,Sea,Lake Gabrielland,Furniture,4835,4418.25,2023-11-02,894743,2091.37,Lake Gabrielberg,Lake Gabrielberg
381388a8-4487-452e-9d51-01a12280e968,Finland,road,Export,Air,Port Lauramouth,Toys,6597,1076.07,2020-03-03,156923,4873.26,Port Laura,Port Laura
826ad650-d48e-4fa1-b5da-11bacd37d3ba,Luxembourg,gas,Export,Land,Cherylmouth,Clothing,7734,3700.82,2021-05-07,459312,2144.24,Cherylmouth,Cherylmouth
872a0954-5fbf-48d1-ae28-441720f7fb1d,United States Virgin Islands,light,Export,Sea,Murrayside,Clothing,6076,6053.79,2020-05-22,660298,2030.57,Murrayside,Murrayside
e64052c4-6fcd-4a37-8817-0543b5e85a45,Nauru,security,Export,Land,South Mariamouth,Toys,3700,8624.89,2023-10-12,119340,2851.38,Port Maria,Port Maria
6c400b90-2675-47d7-9fdf-6dbb72171873,Saudi Arabia,however,Export,Sea,Lawsonfort,Furniture,4697,3533.6,2022-04-22,967902,1633.2,Lawsonfort,Lawsonfort
f5fb2cd5-2dbd-468a-9720-6f7764f42839,Bhutan,audience,Export,Air,East Amandaview,Toys,7013,9363.29,2024-08-31,540984,4168.88,Port Amanda,Port Amanda
c0fb6100-e989-49e6-b6ad-97af51fb8d62,Antigua and Barbuda,school,Export,Sea,Lake Kimberly,Electronics,3164,6412.55,2024-04-26,742485,4904.69,West Kimberly,West Kimberly
840d0bc3-91b4-4265-82b4-165db6d5ec82,Fiji,compare,Export,Air,West Jeffrey,Clothing,8839,4904.57,2022-10-31,497343,3628.61,West Jeffrey,West Jeffrey
bf376b27-58f7-42bd-a64f-ad7ef67bf558,French Polynesia,today,Export,Air,East Williammouth,Electronics,5657,2723.62,2021-12-24,468816,2999.31,North William,North William
60fcbf33-8536-4e68-9a16-a7c48d973ec7,Bosnia and Herzegovina,while,Export,Air,Brooksburgh,Clothing,8539,5791.13,2022-02-19,818743,3396.83,Brooksburgh,Brooksburgh
398fcb5b-182b-44ce-aa2a-edb7ddd29383,Estonia,it,Export,Air,Brettville,Clothing,1872,5483.29,2023-07-15,983092,4647.15,Brettville,Brettville
98f7d999-b5cb-46aa-ae52-7381ab031abb,Botswana,accept,Export,Land,East Jason,Furniture,8073,4383.84,2023-06-10,128733,4148.3,East Jason,East Jason
afec8963-ed09-4c78-ac9f-94e049e08658,French Guiana,attention,Export,Land,New Reneeport,Toys,2864,7410.14,2020-11-11,917039,2323.99,New Renee,New Renee
120b0ba5-6499-4fe8-bbac-48149e5d1317,New Zealand,some,Export,Sea,Smithberg,Furniture,4747,7410.27,2020-06-02,123775,495.95,Smithberg,Smithberg
4a49dccf-de79-4933-bb6b-68e0475aec0b,Djibouti,party,Export,Air,Juarezchester,Clothing,1385,9261.53,2024-02-29,644496,783.65,Juarezchester,Juarezchester
7ebd5c30-5b22-43d8-bacd-66ad4ab2cd78,Romania,I,Export,Air,North Frank,Furniture,2321,8026.29,2024-02-04,425309,845.42,North Frank,North Frank
a5155cc6-0a46-48d2-9713-6340b64cdb0c,Wallis and Futuna,religious,Export,Air,East Katherine,Clothing,3078,5887.83,2022-01-02,969265,2020.72,Port Katherine,Port Katherine
cfa0269d-7dd5-46b3-b78b-726aac05d6fc,El Salvador,maybe,Export,Air,Lynchhaven,Machinery,5187,947.42,2024-06-28,143501,566.72,Lynchhaven,Lynchhaven
76e4fdd1-c94b-4438-b8cb-e5d762056a36,Brunei Darussalam,door,Export,Land,Lisastad,Machinery,5846,3967.08,2021-12-25,672700,4093.42,Lisastad,Lisastad
54dba842-f6ad-40ea-bdbe-f8c967a806db,Saint Barthelemy,security,Export,Air,Johnsonshire,Toys,7031,1690.28,2022-04-20,146517,1046.07,Johnsonshire,Johnsonshire
758fbd39-82ac-4d1f-b989-39b0f862af07,Burundi,than,Export,Air,Annaton,Machinery,2621,4812.43,2023-04-03,541154,4904.65,Annaton,Annaton
e3e702b6-9187-4208-a821-8e8b6259459c,Tanzania,serious,Export,Land,West Carmen,Clothing,2279,6867.07,2020-04-18,999783,4692.58,West Carmen,West Carmen
e6f13404-253b-4abe-8db8-b7e7d14a8bbb,Panama,upon,Export,Sea,Chaveztown,Furniture,8240,5300.58,2021-01-14,879718,3825.61,Chaveztown,Chaveztown
5a3d8ebe-7524-4fe5-828d-c9c083ea72a6,Malta,open,Export,Sea,North Craig,Clothing,4904,5051.51,2020-09-25,681204,3996.49,North Craig,North Craig
944f8cbe-8c25-4232-bf5c-5b22fc9cb128,Cuba,purpose,Export,Sea,Transide,Furniture,8549,1171.88,2020-12-02,272600,2368.06,Transide,Transide
46a0ec33-71f3-453f-bb6e-32fcafd973d2,Kazakhstan,left,Export,Land,Aprilhaven,Furniture,5427,2025.56,2022-12-18,245070,3998.57,Aprilhaven,Aprilhaven
81df7030-1998-46ed-919f-1182cfc18599,United States Minor Outlying Islands,property,Export,Land,West Meganside,Furniture,4763,9552.71,2020-04-12,924024,3294.27,New Megan,New Megan
78770096-88ab-4f4f-bb7e-5beaf654fecd,Dominica,dark,Export,Land,Lake Marvin,Machinery,1690,1439.52,2021-09-12,389745,1513.79,Lake Marvin,Lake Marvin
55a36033-41b5-4cba-9ddd-d1ac8cabb67a,Venezuela,present,Export,Land,Kristinfort,Clothing,9158,3895.6,2020-05-06,760799,3268.32,New Kristina,New Kristina
cba9b8ad-582e-4e31-9b7a-5a868d90c2fc,Kazakhstan,crime,Export,Air,North Jacob,Electronics,2537,5380.89,2020-02-07,864805,11.41,South Jacob,South Jacob
c7a7f10b-9834-49eb-a6f5-c122740a1b93,Tonga,present,Export,Air,Richardstad,Machinery,5142,4214.63,2021-05-16,107780,2048.24,West Richard,West Richard
6bba7a58-c27f-4ec9-b879-e38ddf5e8676,Uzbekistan,space,Export,Sea,Mclaughlinton,Electronics,2077,2402.36,2024-03-08,292817,3321.7,Mclaughlinton,Mclaughlinton
2bd42f19-1689-4383-9db2-f23705b03e40,Oman,section,Export,Land,Earlchester,Toys,3940,5791.91,2023-07-25,122132,4557.1,Carlchester,Carlchester
3897d4b3-3e02-40e8-812a-ed0e1cee4c58,Namibia,drive,Export,Land,Sydneyberg,Toys,8025,6387.8,2023-06-02,124319,3482.33,West Sydneyberg,West Sydneyberg
874eb695-910a-416b-b12d-4df6872cfef7,Iceland,yeah,Export,Land,Breannaborough,Toys,895,9288.6,2022-06-07,501517,3163.55,Breannaborough,Breannaborough
e1d37691-0934-4315-817b-850e6c42358c,Peru,page,Export,Sea,Knightshire,Clothing,4013,5026.22,2024-07-24,619270,3742.58,Knightshire,Knightshire
ae80d976-b6d5-4892-b0ea-45596b1d43f5,Uzbekistan,hold,Export,Land,New Dorothyview,Toys,4471,8361.34,2023-12-15,828857,1928.35,New Dorothyview,New Dorothyview
926ce6b7-4399-4d1e-90c4-76335f86ec06,Cuba,relationship,Export,Land,Port Victoria,Clothing,1858,8066.38,2023-11-14,851932,2689.11,Lake Victoria,Lake Victoria
d8c52567-622b-4634-9658-43ed94a7307a,Romania,red,Export,Air,Melaniestad,Electronics,4042,3421.42,2024-05-04,207281,2774.58,Melaniestad,Melaniestad
27832056-bf28-4c69-9dbc-900d1b1cc8f9,North Macedonia,receive,Export,Sea,Grayside,Toys,1209,7240.64,2023-06-05,917775,4115.29,Rayside,Rayside
78ba78ef-38f4-489d-91cf-bf4d63d2b167,Isle of Man,than,Export,Air,South Robertoview,Clothing,8796,5974.1,2022-02-03,514887,4710.33,South Robertoview,South Robertoview
12c7fbb1-ab03-436f-a526-292a4b5b9423,South Africa,away,Export,Sea,East Daleview,Furniture,3620,7072.14,2019-09-12,523157,2052.28,Port Daleville,Port Daleville
f05eb869-f619-4faa-9669-6e396bea3b9c,Equatorial Guinea,hit,Export,Air,Karenmouth,Clothing,4518,8654.65,2023-12-24,461557,1435.57,Karenmouth,Karenmouth
34bc2987-8db8-4498-b009-e732c3b355ce,Saint Helena,poor,Export,Sea,Port Angela,Clothing,6445,8103.81,2021-10-13,584268,1837.87,North Angela,North Angela
806f11c4-161e-4a61-9562-351918be2aa9,Saint Lucia,education,Export,Sea,South Amber,Furniture,7283,7941.74,2019-10-23,702226,4483.66,North Amber,North Amber
dba20bbb-7dd0-4901-88a3-63e4432cac84,Eritrea,fish,Export,Sea,Swansonshire,Toys,9808,7401.48,2023-03-14,888995,300.55,Swansonshire,Swansonshire
d3abbc10-1cf0-46b3-aa38-9d0b11c4a413,Congo,security,Export,Land,Aprilberg,Furniture,5746,473.16,2022-09-17,108027,4196.44,Aprilberg,Aprilberg
e7e655ca-4a99-47df-b635-70f09e4021cf,French Polynesia,guess,Export,Air,Christineview,Furniture,7774,254.4,2023-01-06,557982,3601.87,West Christine,West Christine
9e18a3eb-5c8f-426e-bce5-bdb7aeb859de,Montserrat,under,Export,Sea,Port Kevin,Electronics,4307,1729.69,2020-02-20,201710,3412.54,Port Kevin,Port Kevin
742249de-c6e0-4f95-963e-8aa5788f7dac,Estonia,yes,Export,Air,Sotoport,Machinery,584,5926.26,2023-11-30,243944,2068.14,Sotoport,Sotoport
f0c09623-2172-4072-a809-b14f95219a05,Saint Barthelemy,gas,Export,Air,Austinchester,Clothing,7236,6278.75,2022-11-28,450097,2696.09,Austinchester,Austinchester
2c633460-98d6-4750-91fb-4d63cfc3947e,Kenya,girl,Export,Sea,Sandyshire,Electronics,7782,621.69,2024-07-16,167878,4353.35,Sandyshire,Sandyshire
b833d8e0-1f66-4027-be46-8b8e83f11976,Azerbaijan,stuff,Export,Air,Port Stephenland,Machinery,4371,6598.89,2023-08-10,894129,2777.14,New Stephen,New Stephen
54ff0336-ea20-4095-805b-004ca36be292,New Zealand,management,Export,Air,Jeffport,Furniture,9462,1104.97,2021-11-12,287978,4135.88,Jeffport,Jeffport
b77f8769-8e43-4b50-8aa2-46cf11033a68,Antigua and Barbuda,although,Export,Land,Campbellton,Furniture,2012,4722.26,2020-05-12,739235,3982.85,Campbellton,Campbellton
8c00c12b-c919-4ab3-99f8-c9352242a25b,Ethiopia,over,Export,Sea,Ronaldhaven,Electronics,4545,3092.7,2021-06-01,224063,3825.69,Ronaldhaven,Ronaldhaven
2bea36bf-abb4-4567-be0d-aa561f278aa0,Guernsey,enjoy,Export,Air,Scottshire,Clothing,9034,575.82,2022-07-29,173671,2937.85,Scottshire,Scottshire
87635e6a-6b20-4324-a1a9-436b61b4648f,Pitcairn Islands,analysis,Export,Sea,Port Matthewberg,Toys,9545,4399.04,2021-07-06,582371,3049.21,South Matthewberg,South Matthewberg
2abe3557-bfa6-42e0-a97a-f6fa1794c77e,Dominican Republic,live,Export,Sea,Jamesburgh,Clothing,2559,3019.34,2024-01-11,403564,4528.68,Jamesbury,Jamesbury
272a9612-5de3-4127-8107-a5142600d1cb,Russian Federation,senior,Export,Air,Port Erikaton,Electronics,959,8037.33,2019-11-05,213631,2684.76,West Erika,West Erika
1c487f4c-935d-4833-a01c-05221f097d38,Cyprus,miss,Export,Land,South Pamelabury,Toys,3851,7980.36,2023-11-26,866464,308.85,Pamelaview,Pamelaview
a94d152f-2058-4134-95ca-5819767bc1ab,Myanmar,child,Export,Land,Julieberg,Toys,5064,2408.59,2020-06-24,165970,3709.85,Julieberg,Julieberg
ed499474-7aaf-47bb-be3c-eccc9396e05b,Bahamas,health,Export,Sea,Andrewside,Clothing,2291,1874.87,2019-11-24,133855,3311.66,Andrewside,Andrewside
ccd441c3-f868-478f-9e5a-9bdfea9b014f,Thailand,often,Export,Sea,South Natasha,Toys,9857,8274.73,2020-10-03,414404,51.16,South Natasha,South Natasha
36760068-ec56-44dc-9ca0-ea6a793d7892,Slovenia,business,Export,Air,Johnsonchester,Furniture,9928,3475.43,2022-12-01,392334,3588.73,Johnsonchester,Johnsonchester
7d8b7588-7fe7-4d64-84d5-8f8da57aa8c5,Pitcairn Islands,thousand,Export,Sea,Longborough,Toys,118,8286.41,2021-03-01,863075,3624.08,Longborough,Longborough
1c770299-b8fc-4066-a545-e4ddf3c4fa68,Pitcairn Islands,from,Export,Air,East Joseph,Clothing,1842,1160.99,2021-05-02,128437,3482.14,Port Joseph,Port Joseph
4c3a8a16-8ebc-4c79-9916-2dba028bfb58,United Arab Emirates,environment,Export,Land,Kaiserside,Machinery,6059,3870.45,2024-06-17,646369,2681.78,Kaiserside,Kaiserside
15a137d0-e7bb-462b-a26a-61dc9bf75163,Korea,agree,Export,Air,South Rebecca,Electronics,5836,4753.44,2020-11-07,854902,994.54,East Rebecca,East Rebecca
fb167ea8-30ea-4ce8-aa20-5311c4b4f0bc,Vanuatu,type,Export,Sea,South Shane,Electronics,211,1582.94,2020-03-16,558592,2361.63,South Shane,South Shane
a3bedc07-cce5-4c46-9ce5-530ad62bc8f5,Gabon,so,Export,Air,Millermouth,Electronics,1073,7593.55,2021-08-17,627279,313.9,Millermouth,Millermouth
8755aad8-6c8a-4fda-96e3-de8f1e5c037a,Tajikistan,organization,Export,Sea,Cindyborough,Toys,4188,6680.55,2021-12-10,900365,3256.79,Cindyborough,Cindyborough
d952a317-6216-4f61-8bb6-ecc64000c8e2,Taiwan,song,Export,Land,Rosschester,Electronics,669,7128.18,2020-07-15,277729,1599.12,Rosschester,Rosschester
6feee44f-9211-4f32-828d-4d65649a54e9,Vietnam,beautiful,Export,Air,East Samantha,Furniture,7284,9006.4,2022-05-02,498220,1661.69,East Samantha,East Samantha
4dd941c7-3c03-4805-8458-7548595e519b,Ireland,amount,Export,Sea,North Adrienneberg,Clothing,7230,8435.24,2022-04-16,413878,3239.57,North Adrienneberg,North Adrienneberg
10d91dbc-68ad-4327-898f-3bfc54bcb4b8,Zambia,moment,Export,Air,Christopherberg,Furniture,8867,3849.7,2019-10-23,174353,4309.16,North Christopher,North Christopher
3aab0c5f-deda-4b64-b1bf-d09829207f10,France,economy,Export,Air,West Michelefort,Furniture,1709,4887.55,2022-01-21,465150,2395.19,Michelleside,Michelleside
958c5d10-219e-4783-9f23-d371aeda2522,Ethiopia,low,Export,Sea,Ravenmouth,Toys,2514,9554.21,2022-03-16,199201,3532.51,Ravenmouth,Ravenmouth
6a666f9a-eacc-485e-850b-cd7c7c5b4181,Albania,family,Export,Sea,North Michael,Toys,3278,9892.69,2021-03-08,431343,242.87,West Michael,West Michael
4bb1f372-7e2d-4bbb-9647-26b0eb1ccbb9,Madagascar,surface,Export,Sea,Whitestad,Machinery,3304,5905.87,2023-02-21,116118,61.31,Whitestad,Whitestad
0e556882-f7ba-4e65-bb19-4aee9b53c67f,Iceland,positive,Export,Air,North Johnfurt,Clothing,2337,6098.21,2024-06-11,424166,434.14,Johnfurt,Johnfurt
9cf63359-21c1-44ab-9f1e-abcb5b50875e,Lao People's Democratic Republic,development,Export,Sea,North Travismouth,Furniture,907,7588.48,2024-06-03,244429,1821.92,North Travismouth,North Travismouth
f8531995-85c6-4312-8f4e-f783e6a8558f,Botswana,spend,Export,Air,Johnsonberg,Toys,232,7476.13,2020-07-28,480686,4747.14,Johnsonberg,Johnsonberg
576af3ce-03aa-4ca3-b842-f67c3ade4ea3,Denmark,pass,Export,Land,Davismouth,Toys,5844,7910.94,2022-10-10,508018,4830.76,Davismouth,Davismouth
5fdcfc72-ee31-4770-bc77-4f146db65a28,Ghana,sport,Export,Sea,North Johnland,Electronics,1106,4466.34,2022-02-11,291926,2089.23,Johnland,Johnland
c5c78731-588d-4567-9498-b32b3b9cb94d,Luxembourg,all,Export,Air,Port Josephmouth,Electronics,4976,5343.56,2019-11-25,955864,2477.47,Josephmouth,Josephmouth
1258f4bf-b326-4faf-9747-568eaa6ca4b0,Trinidad and Tobago,dinner,Export,Sea,Jessicaberg,Furniture,4479,4412.44,2023-03-20,618613,3305.49,Lake Jessica,Lake Jessica
70b156e7-f250-4aa4-ae3a-1943a445dec1,Cote d'Ivoire,firm,Export,Sea,Stephenchester,Furniture,1933,896.28,2022-01-26,511833,298.61,Stephenchester,Stephenchester
abf5db56-68d5-42cd-a9f6-f9a3766f3105,Vietnam,present,Export,Sea,West Garyfort,Clothing,7931,2628.35,2021-11-06,418599,2372.02,West Garyfurt,West Garyfurt
93f8cce4-9de3-43b6-96dd-61456c3d11cb,Samoa,loss,Export,Air,Hughesshire,Clothing,4648,745.59,2020-10-12,526542,1080.82,Hughesshire,Hughesshire
e3fb63e9-1985-4ed2-9640-0a6021e698bb,Kyrgyz Republic,light,Export,Land,Lake Erik,Furniture,2924,983.75,2022-06-01,635271,3109.62,Lake Erik,Lake Erik
f1c44eb5-c46c-4a64-bdb1-4526d7c382cc,Bulgaria,forget,Export,Air,Allenside,Clothing,451,241.83,2021-10-21,546506,348.51,Allenside,Allenside
02594acb-696e-4a4b-8caa-78d6abe144e9,Ecuador,civil,Export,Sea,New Barbara,Furniture,319,7123.63,2023-08-17,422633,1187.85,Barbaraport,Barbaraport
b9aab9a6-82b3-41c1-b084-81117e6b4fd0,Montenegro,lot,Export,Sea,Wigginsburgh,Toys,7083,6835.95,2020-04-25,192517,89.82,Higginsburgh,Higginsburgh
7b23c255-f6fd-449c-af16-30df64247fe5,El Salvador,bank,Export,Air,Wrightbury,Clothing,7293,9186.47,2023-12-09,910593,1086.42,Wrightburgh,Wrightburgh
bf1af3b5-6a17-4748-90f0-d8b78223ece4,Czech Republic,also,Export,Air,East Kimberly,Furniture,2726,1746.33,2022-04-16,480829,4542.44,West Kimberly,West Kimberly
254d7508-4754-405e-a9f9-2aaf1b7442de,Senegal,reduce,Export,Sea,Sanchezside,Toys,7488,1485.98,2023-02-19,261635,3185.25,Sanchezside,Sanchezside
13863010-1aae-46da-9225-b96d82d9814e,Liechtenstein,discussion,Export,Land,Thompsonside,Electronics,6899,6082.78,2021-07-04,190989,2703.73,Thompsonside,Thompsonside
4c967410-9590-4037-b24e-4d22a14778b9,American Samoa,happy,Export,Sea,Jeffreybury,Machinery,8111,9882.89,2024-02-23,777899,2896.1,West Jeffrey,West Jeffrey
fe845d97-5c9f-4f90-a7d6-f3ed19620a75,Italy,design,Export,Sea,Amyhaven,Electronics,2438,9363.05,2020-09-26,343888,472.63,Amyhaven,Amyhaven
377e0b9b-98b8-4366-b29a-892d51493944,Antigua and Barbuda,song,Export,Sea,North William,Clothing,5108,6272.19,2024-05-28,605642,2252.29,North William,North William
db3fe57f-3061-43f9-baa1-46ac571b5013,Guadeloupe,particularly,Export,Land,Hardybury,Furniture,2186,2796.66,2021-08-08,989695,1314.68,Hardybury,Hardybury
74f78ab7-9337-454c-9493-5f113ba9e1ec,Iraq,ago,Export,Land,Lucasshire,Furniture,4736,5980.04,2020-01-22,694309,1153.97,Lucasshire,Lucasshire
ef05b062-e2a5-43a3-845f-5361ed953c7d,Angola,figure,Export,Air,East Stephanieborough,Electronics,5337,2130.9,2022-07-25,954271,4872.66,Stephanieborough,Stephanieborough
cef913af-6265-4fc3-8411-604a07b1ab63,Somalia,although,Export,Land,Lamberthaven,Toys,760,8797.13,2020-07-07,807458,2104.34,Lamberthaven,Lamberthaven
c6195463-3126-4502-8d7d-0bc16863c55a,Heard Island and McDonald Islands,sense,Export,Sea,Osbornville,Clothing,8536,3453.17,2023-01-02,484973,2482.21,Osbornville,Osbornville
c7f7e6f9-690b-4fe7-a3f9-33a5d3e50012,Morocco,item,Export,Land,Lake William,Toys,4422,2119.25,2020-05-15,307575,4783.8,North William,North William
0fe600cc-a67a-42de-a96d-b64de78f291b,Netherlands,those,Export,Air,Jerrymouth,Machinery,3337,6071.02,2019-11-21,195726,1036.32,Jerrymouth,Jerrymouth
d34da6c4-7508-4502-bb7d-70825ba5d243,Wallis and Futuna,discuss,Export,Land,South Gregory,Electronics,7555,1294.08,2022-06-02,551326,3196.28,South Gregory,South Gregory
d911f195-96b5-4c94-820e-5e7dc48ce086,Uganda,win,Export,Air,Drakeshire,Machinery,6703,3019.77,2024-04-26,313910,4899.71,Drakeshire,Drakeshire
02a19515-8faa-40db-a62a-5792eb6481d1,Canada,seven,Export,Sea,Lake Rebeccachester,Electronics,4847,6494.33,2020-06-10,432628,2570.61,East Rebecca,East Rebecca
a671f4d2-417a-4d2e-a90c-a1638d8d984e,Colombia,skin,Export,Sea,Lake Brianton,Electronics,5011,5573.52,2023-09-06,140204,2485.74,Lake Brianna,Lake Brianna
4116fa2a-6516-4c38-b97b-4fba3f6c2ed6,Gibraltar,vote,Export,Sea,Tonyaborough,Machinery,8365,6275.82,2022-03-11,694451,285.31,Tonyaborough,Tonyaborough
c4c8c32a-5705-404c-b9ce-70ca356ec9ff,Aruba,well,Export,Sea,Hannahchester,Clothing,7001,8202.55,2021-08-08,504550,2888.22,Hannahchester,Hannahchester
b0559061-2375-49fa-9646-65d1a9c429ce,Mozambique,community,Export,Land,Reneeshire,Electronics,156,3138.35,2020-08-11,211352,1383.55,New Reneeshire,New Reneeshire
269aae8a-ec0f-4b70-87ea-d31f5bddb5da,Senegal,mission,Export,Air,East Mark,Machinery,5852,1491.69,2022-10-30,695363,2736.48,West Mark,West Mark
fcd07b12-f4ba-4a31-a3e3-0d14e1b29967,Zambia,street,Export,Sea,Hardyburgh,Machinery,9641,8868.23,2021-08-21,961490,3959.61,Hardybury,Hardybury
a9427a19-e454-4ba2-84d2-8089fa6a1cb5,Italy,meet,Export,Sea,Port Alyssa,Toys,8201,7253.09,2021-10-05,657738,4892.17,South Alyssa,South Alyssa
ec7bb619-3a69-4bdb-98d2-6fcb28f569f4,Dominica,would,Export,Land,Nathanport,Furniture,3534,8227.82,2022-05-29,302525,3626.07,Jonathanport,Jonathanport
180d3fd4-4770-4449-b1ed-555f0feb42b8,Iran,begin,Export,Land,Port Margarettown,Toys,6958,1900.1,2020-04-11,475775,4019.27,South Margaret,South Margaret
3bc18e3b-ae74-48a2-a6fe-6d98460792c7,Vietnam,study,Export,Land,East Ronaldhaven,Machinery,6808,4728.87,2022-04-23,585973,4932.83,Ronaldhaven,Ronaldhaven
21c15b8c-095f-47f0-bbb8-0d973d1ae822,Sierra Leone,hotel,Export,Sea,Hendricksfurt,Clothing,8005,4782.17,2021-12-31,581820,3371.58,Hendricksfurt,Hendricksfurt
97e12208-c7eb-4294-be19-81796b5d928d,Cayman Islands,necessary,Export,Air,Lake Scott,Toys,9357,2675.41,2020-06-16,220451,4129.07,Scottmouth,Scottmouth
1553257f-0a6c-48f8-9329-9b21fa117602,Oman,owner,Export,Air,Spencerchester,Electronics,895,9229.01,2023-01-18,660803,2181.99,Spencerchester,Spencerchester
b45216b1-5be9-45a5-ae44-07e5d7ee2af0,Nauru,need,Export,Sea,West Matthew,Furniture,7532,2396.63,2024-07-24,514100,3172.82,West Matthew,West Matthew
de3746f3-5c7a-4302-83fa-2e6e81e90a00,Belgium,better,Export,Land,Lake Jessica,Electronics,1919,2416.85,2021-03-09,433760,2992.59,Lake Jessica,Lake Jessica
88a4c0ee-c626-4d80-a6fe-67a7f7f53f22,Heard Island and McDonald Islands,day,Export,Air,West Kim,Machinery,4539,3281.09,2023-09-27,368213,1728.75,East Kim,East Kim
f0584a82-42be-479f-ae03-79f6ac9ec7c5,Saudi Arabia,three,Export,Sea,Carrollland,Furniture,9020,1005.97,2022-02-09,500055,458.98,Carrollland,Carrollland
459196ba-b406-441a-a9a9-0cd5462300bc,Saint Lucia,reach,Export,Air,Jillianchester,Furniture,6271,4495.67,2020-11-13,698291,4626.62,Jillianchester,Jillianchester
687fb317-e6a6-4ff0-9eec-b7025b903afd,Cocos (Keeling) Islands,in,Export,Land,Linberg,Clothing,6610,9839.84,2023-11-28,810486,4654.58,Linberg,Linberg
f6920450-3f53-4500-8d9f-ce614a359335,Northern Mariana Islands,church,Export,Air,North Tonya,Electronics,4839,4044.32,2023-05-24,920907,139.84,North Tonya,North Tonya
d567a159-386b-49f6-985b-364fe701f07a,Ukraine,southern,Export,Land,Stouthaven,Furniture,518,1425.63,2021-04-01,792593,2080.12,Stouthaven,Stouthaven
44c33124-cfca-4e81-b9fc-be904e180c0a,Iceland,decide,Export,Air,Hughesmouth,Furniture,58,9161.63,2022-04-15,945073,3284.49,Hughesmouth,Hughesmouth
d2138820-7cda-4521-acb6-cd505f84d26a,Thailand,fall,Export,Sea,Crystalside,Furniture,6343,7682.38,2020-10-25,233469,970.6,East Crystal,East Crystal
39494293-63c7-4a5e-98c2-76d3e0bb5d6e,Tuvalu,ability,Export,Sea,North Bethanyfort,Clothing,9852,653.27,2021-09-17,310284,500.94,South Bethany,South Bethany
3b1b62b5-df62-4909-8e3f-b5c0c54cc68f,Barbados,respond,Export,Land,North Nicole,Machinery,2326,2830.29,2021-12-31,595787,2891.41,North Nicole,North Nicole
